activation,run_id,layer,epoch,stat,value
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,0,grad_l2,0.008116807845951797
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,0,rel_update,0.0001269562789357314
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,1,grad_l2,0.6092477693782582
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,1,rel_update,0.018991365256710482
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,1,grad_l2,0.04059112529724395
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,1,rel_update,0.0018846786858797337
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,1,grad_l2,0.021209515577358593
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,1,rel_update,0.0010368122075110394
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,1,grad_l2,0.021853050585821578
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,1,rel_update,0.0010714752888643312
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,1,grad_l2,0.0017340898967634405
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,1,rel_update,6.934342071202235e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,1,grad_l2,0.02118812122581697
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,1,rel_update,0.0010751823113796998
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,1,grad_l2,0.001951321867522478
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,1,rel_update,6.442261288926957e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,1,grad_l2,0.024035381297001973
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,1,rel_update,0.0011761805985724962
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,1,grad_l2,0.023013828425395413
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,1,rel_update,0.0011263363444535724
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,1,grad_l2,0.001848113014329417
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,1,rel_update,7.032212871404628e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,1,grad_l2,0.02313425098042189
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,1,rel_update,0.0011726534479512608
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,1,grad_l2,0.0022588630986829085
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,1,rel_update,7.017855457616017e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,1,grad_l2,0.030028801827989324
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,1,rel_update,0.0014688712422705748
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,1,grad_l2,0.026540706384789232
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,1,rel_update,0.001297966526630193
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,1,grad_l2,0.0023949805828557555
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,1,rel_update,8.909638102574813e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,1,grad_l2,0.030015675473224337
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,1,rel_update,0.0015204894571191712
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,1,grad_l2,0.0030277438417737473
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,1,rel_update,9.129941114899538e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,1,grad_l2,0.05097965121600443
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,1,rel_update,0.0024841946279008146
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,1,grad_l2,0.03953983781858206
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,1,rel_update,0.0019166987042084683
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,1,grad_l2,0.004875261185068679
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,1,rel_update,0.0001664558975782643
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,1,grad_l2,0.07542357371261678
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,1,rel_update,0.003747281580367936
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,1,grad_l2,0.014507122582386551
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,1,rel_update,0.0002356200025207148
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,2,grad_l2,0.4901342872941197
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,2,rel_update,0.0132769795588843
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,2,grad_l2,0.03377949896596892
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,2,rel_update,0.0015618250798346439
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,2,grad_l2,0.02718655274765181
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,2,rel_update,0.001323778847810817
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,2,grad_l2,0.028106382093599936
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,2,rel_update,0.0013716757253301474
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,2,grad_l2,0.0026261181661533504
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,2,rel_update,0.0001010476705169325
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,2,grad_l2,0.024823207426519955
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,2,rel_update,0.0012568506600530787
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,2,grad_l2,0.0024386341455584454
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,2,rel_update,7.743651753194623e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,2,grad_l2,0.02830248373805252
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,2,rel_update,0.0013801521336567302
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,2,grad_l2,0.027395925259105912
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,2,rel_update,0.0013354865911920396
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,2,grad_l2,0.0022815730765596764
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,2,rel_update,8.574804228596361e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,2,grad_l2,0.027062840480790308
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,2,rel_update,0.001369108721246616
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,2,grad_l2,0.0027711181734202672
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,2,rel_update,8.361765496535174e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,2,grad_l2,0.03435194806019307
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,2,rel_update,0.0016763167168719615
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,2,grad_l2,0.031256329597945824
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,2,rel_update,0.0015241061609477305
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,2,grad_l2,0.0028325066442270353
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,2,rel_update,0.00010556448868921877
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,2,grad_l2,0.035496485211426156
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,2,rel_update,0.0017974962929750288
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,2,grad_l2,0.0036149890516792827
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,2,rel_update,0.00011172818355396978
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,2,grad_l2,0.06214482723363051
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,2,rel_update,0.003013237661135499
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,2,grad_l2,0.050265481728281054
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,2,rel_update,0.0024212553433663906
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,2,grad_l2,0.006174691927185208
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,2,rel_update,0.00021414366985647386
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,2,grad_l2,0.09653704901129104
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,2,rel_update,0.004800186399894697
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,2,grad_l2,0.018808635185894502
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,2,rel_update,0.00029959319636984504
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,3,grad_l2,0.431411332281777
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,3,rel_update,0.010346668874432318
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,3,grad_l2,0.030854986070259844
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,3,rel_update,0.0014031960660857113
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,3,grad_l2,0.03268622472785597
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,3,rel_update,0.0015871408755121661
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,3,grad_l2,0.03350583179724201
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,3,rel_update,0.0016298517357206902
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,3,grad_l2,0.0035414350974701334
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,3,rel_update,0.0001298593012274061
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,3,grad_l2,0.028866572995615215
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,3,rel_update,0.0014582967339140187
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,3,grad_l2,0.002954989865897971
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,3,rel_update,9.291353031217378e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,3,grad_l2,0.031634289645864164
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,3,rel_update,0.0015382874606293415
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,3,grad_l2,0.0309164307997594
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,3,rel_update,0.0015026081946240663
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,3,grad_l2,0.0025947345078750892
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,3,rel_update,9.681925846364233e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,3,grad_l2,0.031156605919741634
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,3,rel_update,0.0015733245749534684
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,3,grad_l2,0.0032280763232478854
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,3,rel_update,9.801198452583094e-05
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,3,grad_l2,0.03743507371991359
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,3,rel_update,0.0018232962175877322
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,3,grad_l2,0.0350199050991491
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,3,rel_update,0.0017041163301137166
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,3,grad_l2,0.003128030483423585
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,3,rel_update,0.0001171164756672802
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,3,grad_l2,0.0402365318572023
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,3,rel_update,0.0020369559115610237
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,3,grad_l2,0.004105972273730183
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,3,rel_update,0.00012917160063989833
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,3,grad_l2,0.07112924106651107
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,3,rel_update,0.0034350031292192176
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,3,grad_l2,0.05901929211470061
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,3,rel_update,0.0028289329628448587
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,3,grad_l2,0.007127113676869704
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,3,rel_update,0.0002504595552874462
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,3,grad_l2,0.11322890336086418
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,3,rel_update,0.005612965228244895
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,3,grad_l2,0.021854196054116207
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,3,rel_update,0.00035183216100935163
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,4,grad_l2,0.39664783127791514
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,4,rel_update,0.008559804006955232
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,4,grad_l2,0.029026220622801312
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,4,rel_update,0.0013078465108733908
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,4,grad_l2,0.036469671039436546
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,4,rel_update,0.0017685270421181785
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,4,grad_l2,0.03774056994835462
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,4,rel_update,0.0018322359932205791
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,4,grad_l2,0.004085191623050456
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,4,rel_update,0.00015236447925434698
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,4,grad_l2,0.03241417823219204
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,4,rel_update,0.0016345306183203976
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,4,grad_l2,0.0033206720010348755
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,4,rel_update,0.00010660581927589477
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,4,grad_l2,0.0339558368612467
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,4,rel_update,0.0016477953634831306
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,4,grad_l2,0.03381904670935946
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,4,rel_update,0.0016398934104046017
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,4,grad_l2,0.0027874896833630625
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,4,rel_update,0.0001050613557927463
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,4,grad_l2,0.03493484898414091
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,4,rel_update,0.0017612321880310234
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,4,grad_l2,0.003574329704923895
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,4,rel_update,0.00011186064328728512
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,4,grad_l2,0.039648703685100734
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,4,rel_update,0.001928509009187687
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,4,grad_l2,0.03820157049177044
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,4,rel_update,0.0018562100895827595
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,4,grad_l2,0.0033381975719630375
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,4,rel_update,0.00012635299849017386
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,4,grad_l2,0.044162658928589386
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,4,rel_update,0.002235525926912601
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,4,grad_l2,0.004482349483897051
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,4,rel_update,0.0001432050028763399
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,4,grad_l2,0.07825172589933448
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,4,rel_update,0.003767595590903656
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,4,grad_l2,0.06659978856031581
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,4,rel_update,0.0031806171743240306
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,4,grad_l2,0.007841939169216867
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,4,rel_update,0.0002796819955623426
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,4,grad_l2,0.12736731130578471
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,4,rel_update,0.00628470171159247
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,4,grad_l2,0.024035166878220972
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,4,rel_update,0.00039584986988849775
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,5,grad_l2,0.3737627210831303
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,5,rel_update,0.007356278045815754
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,5,grad_l2,0.02790396745725376
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,5,rel_update,0.0012447603583669441
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,5,grad_l2,0.039581069945523586
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,5,rel_update,0.0019175070641366157
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,5,grad_l2,0.04126156823849935
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,5,rel_update,0.0020004151189341635
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,5,grad_l2,0.004548463504993685
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,5,rel_update,0.00017058246790378355
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,5,grad_l2,0.0356180486243408
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.self_attn,5,rel_update,0.0017926045793028402
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,5,grad_l2,0.0036655677949338685
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm1,5,rel_update,0.00012004709710696664
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,5,grad_l2,0.03590014661827632
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear2,5,rel_update,0.0017391413963013056
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,5,grad_l2,0.0364153742678762
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.linear1,5,rel_update,0.0017625304725434813
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,5,grad_l2,0.0029449076401301625
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm2,5,rel_update,0.00011243077954023063
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,5,grad_l2,0.038519656844967325
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.self_attn,5,rel_update,0.0019390971816132753
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,5,grad_l2,0.003880559007660277
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.2.norm1,5,rel_update,0.00012539362767580175
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,5,grad_l2,0.04148391914415478
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear2,5,rel_update,0.002015751759000243
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,5,grad_l2,0.04107107994957869
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.linear1,5,rel_update,0.001993617660645507
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,5,grad_l2,0.0034986631409536255
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm2,5,rel_update,0.00013424114182282264
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,5,grad_l2,0.047620570182578606
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.self_attn,5,rel_update,0.0024107443895118636
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,5,grad_l2,0.0048072159893474365
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.1.norm1,5,rel_update,0.00015575950610102255
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,5,grad_l2,0.08402791782348909
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear2,5,rel_update,0.004037165351839537
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,5,grad_l2,0.07331845301333491
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.linear1,5,rel_update,0.0034927274495995496
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,5,grad_l2,0.00838858508047453
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm2,5,rel_update,0.00030428513651683706
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,5,grad_l2,0.13949807181916724
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.self_attn,5,rel_update,0.006850027256844053
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,5,grad_l2,0.02541679281927592
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.0.norm1,5,rel_update,0.00043429678430058176
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,6,grad_l2,0.35754095071696607
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,lm_head,6,rel_update,0.006490047979768342
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,6,grad_l2,0.027148549262282884
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,final_norm,6,rel_update,0.0012018901342630394
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,6,grad_l2,0.041893441565399266
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear2,6,rel_update,0.0020282724370752118
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,6,grad_l2,0.044107638585347955
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.linear1,6,rel_update,0.0021364137331066624
leaky,b8849c0b-dd3c-4291-a15c-75064557f0ae,blocks.layers.3.norm2,6,grad_l2,0.004854428147537671
